stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
0	0	0	0	0	2.8005601120224	2.8005601120224	0	0	2.8005601120224	0	0	0	0	0	0	429.085817163433	0	255.751150230046	0	0	0	0	0	0	0	0	5.70114022804561	2.8005601120224	0	0	0	0	0	0	0	5.70114022804561	0	267.053410682136	0	0	0	0	0	19.9039807961592	0	0	0	0	0	0	0	2.8005601120224	0	0	0	0	0	2.8005601120224	0	0	0	0	0	0	0	0	0	0	0	0	0
0.04	0	0	5.4005400540054	0	2.7002700270027	21.6021602160216	0	0	16.2016201620162	0	0	0	0	0	0	381.138113811381	0	305.430543054305	0	0	0	0	0	0	0	0	5.4005400540054	21.6021602160216	0	0	0	0	0	0	0	0	0	189.218921892189	0	24.3024302430243	0	0	0	21.6021602160216	0	0	0	0	0	2.7002700270027	0	2.7002700270027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.1	0	0	6.3993600639936	0	1.5998400159984	0	0	3.1996800319968	14.3985601439856	0	0	0	0	0	0	301.369863013699	0	403.459654034597	0	0	0	0	0	0	1.5998400159984	0	11.1988801119888	22.2977702229777	0	0	0	0	0	0	0	1.5998400159984	0	202.579742025797	0	0	0	0	0	28.6971302869713	0	0	0	0	0	1.5998400159984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.161183881612	0	437.456254374563	0	0	0	0	0	0	0	0	6.5993400659934	6.5993400659934	0	0	0	0	0	0	0	6.5993400659934	0	141.385861413859	0	6.5993400659934	0	0	0	3.2996700329967	0	0	0	0	0	3.2996700329967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.15	0	0	0	0	0	15.2984701529847	0	0	25.4974502549745	0	0	0	0	0	0	323.967603239676	0	405.559444055594	0	0	0	0	0	0	0	0	12.7987201279872	17.8982101789821	0	0	0	0	0	0	0	5.0994900509949	0	178.582141785821	0	5.0994900509949	0	0	0	10.1989801019898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.17	0	0	2.5994801039792	0	2.5994801039792	30.7938412317536	0	0	5.09898020395921	0	0	0	0	0	0	328.134373125375	0	415.316936612677	0	0	0	0	0	0	0	0	7.69846030793841	10.2979404119176	0	0	0	0	0	0	0	0	0	174.365126974605	0	7.69846030793841	0	0	0	12.7974405118976	0	0	0	0	0	2.5994801039792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.19	0	0	0	0	0	5.8005800580058	0	0	2.9002900290029	0	0	0	0	0	0	434.443444344434	0	376.137613761376	0	0	0	0	0	0	0	0	2.9002900290029	8.7008700870087	0	0	0	0	0	0	0	0	0	148.714871487149	0	0	0	0	0	14.6014601460146	0	0	0	0	0	5.8005800580058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.2	0	0	3.7996200379962	0	0	4.7995200479952	0	1.8998100189981	7.5992400759924	0	0	0	0	0	0	270.572942705729	0	448.355164483552	0	0	0	0	0	0	0	0	3.7996200379962	13.3986601339866	0	0	0	0	0	0	0	0.999900009999	0	223.677632236776	0	0	0	0	0	20.0979902009799	0	0	0	0	0	0.999900009999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.21	0	0	0	0	3.2996700329967	6.4993500649935	0	0	13.0986901309869	0	0	0	0	0	0	248.375162483752	0	424.757524247575	0	0	0	0	0	0	0	0	3.2996700329967	9.7990200979902	0	0	0	0	0	0	0	0	0	235.276472352765	0	45.7954204579542	0	0	0	6.4993500649935	0	0	0	0	0	3.2996700329967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.23	0	0	0	0	0	15.8015801580158	0	2.6002600260026	2.6002600260026	0	0	0	0	0	0	242.724272427243	0	548.854885488549	0	0	0	0	0	0	0	0	10.6010601060106	26.4026402640264	0	0	0	0	0	0	0	0	0	110.811081108111	0	18.5018501850185	0	0	0	21.1021102110211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
