stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
0	0	0	7.5	0	1.9	3.8	0	0	9.4	0	0	0	0	0	0	204.9	0	413.5	0	0	0	0	0	0	0	0	15	45.1	0	0	0	0	0	0	0	13.2	0	259.4	0	0	0	0	0	18.8	0	0	0	0	0	0	0	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	0	0	11.998800119988	0	0	0	0	2.3997600239976	2.3997600239976	0	0	0	0	0	0	275.772422757724	0	594.640535946405	0	0	0	0	0	2.3997600239976	0	0	14.3985601439856	45.5954404559544	0	0	0	0	0	0	0	0	0	45.5954404559544	0	2.3997600239976	0	0	0	2.3997600239976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	0	0	4.60092018403681	0	1.500300060012	4.60092018403681	0	0	3.1006201240248	0	0	0	0	0	0	300.360072014403	0	371.574314862973	0	0	0	0	0	0	0	0	9.30186037207442	29.4058811762352	0	0	0	0	0	0	0	6.20124024804961	0	264.752950590118	0	0	0	0	0	4.60092018403681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	19.001900190019	0	0	0	0	2.7002700270027	2.7002700270027	0	0	0	0	0	0	257.525752575258	0	539.353935393539	0	0	0	0	0	0	0	0	10.8010801080108	86.7086708670867	0	0	0	0	0	0	0	0	0	65.006500650065	0	10.8010801080108	0	0	0	5.4005400540054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	0	0	10.8010801080108	0	0	0	0	0	2.7002700270027	0	0	0	0	0	0	200.520052005201	0	479.74797479748	0	0	0	0	0	0	0	0	5.4005400540054	56.9056905690569	0	0	0	0	0	0	0	0	0	243.924392439244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16	0	0	0	0	0	0	0	0	13.9	0	0	0	0	0	0	220.1	0	576.6	0	0	0	0	0	0	0	0	11.1	80.8	0	0	0	0	0	0	0	0	0	91.9	0	2.8	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	237.8	0	497	0	0	0	0	0	0	0	0	12.2	91.5	0	0	0	0	0	0	0	0	0	152.4	0	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20	0	0	4.69906018796241	0	0	0	0	0	1.5996800639872	0	0	0	0	0	0	166.866626674665	0	380.623875224955	0	0	0	0	0	0	0	0	9.39812037592482	59.2881423715257	0	0	0	0	0	0	0	15.5968806238752	0	357.228554289142	0	0	0	0	0	1.5996800639872	0	0	0	0	0	0	0	3.09938012397521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22	0	0	0	0	0	0	0	0	13.0986901309869	0	0	0	0	0	0	303.669633036696	0	484.251574842516	0	0	0	0	0	0	0	0	10.4989501049895	47.0952904709529	0	0	0	0	0	0	0	0	0	141.385861413859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24	0	0	9.1009100910091	0	0	0	0	0	0	0	0	0	0	0	0	187.318731873187	0	516.651665166517	0	0	0	0	0	0	0	0	6.000600060006	105.710571057106	0	0	0	0	0	0	0	3.000300030003	0	172.217221722172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
