stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
3.344	0	0	0	0	2.999700029997	50.8949105089491	0	0	0	0	0	0	0	0	0	170.682931706829	0	745.425457454255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.999400059994	0	8.999100089991	0	0	0	0	0	11.998800119988	0	2.999700029997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3.776	0	0	0	0	0	105.7	3	0	0	0	0	0	0	0	0	181.3	0	673.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1	0	0	0	3	0	0	0	24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.209	0	0	0	0	0	102.1	0	0	0	0	0	0	0	0	0	192.2	0	687.7	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4.642	0	0	0	0	0	97.6	0	0	0	0	0	0	0	0	0	185.2	0	703.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.7	0	3.4	0	0	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.075	0	0	0	0	0	97.9	0	0	1.5	0	0	0	0	0	0	125.4	0	764.5	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.292	0	0	0	0	0	85.9	0	0	0	0	0	0	0	0	0	119.1	0	783.9	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	5.5	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.745	0	0	0	0	0	89.1910808919108	0	0	3.1996800319968	0	0	0	0	0	0	120.987901209879	0	773.822617738226	0	0	0	0	0	0	0	0	6.3993600639936	0	0	0	0	0	0	0	0	0	0	6.3993600639936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.983	0	0	2.7002700270027	0	0	125.712571257126	0	0	2.7002700270027	0	0	0	0	0	0	144.814481448145	0	702.270227022702	0	0	0	0	0	0	0	0	8.2008200820082	2.7002700270027	0	0	0	0	0	0	0	0	0	8.2008200820082	0	0	0	0	0	2.7002700270027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.457	0	0	2.7997200279972	0	0	222.777722227777	0	0	2.7997200279972	0	0	0	0	0	0	153.184681531847	0	604.439556044396	0	0	0	0	0	0	0	0	2.7997200279972	0	0	0	0	0	0	0	0	2.7997200279972	0	8.3991600839916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.695	0	0	0	0	0	192.280771922808	0	0	5.8994100589941	0	0	0	0	0	0	109.48905109489	0	677.432256774322	0	0	0	0	0	0	0	0	5.8994100589941	2.999700029997	0	0	0	0	2.999700029997	0	0	0	0	0	0	0	0	0	0	0	0	2.999700029997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
