stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
0.936	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	111.7	0	741.1	0	0	0	0	0	0	0	0	16.3	2.7	0	0	0	0	0	0	0	8.2	0	59.9	0	0	0	0	0	8.2	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.118	0	0	0	0	0	39.8	0	0	0	0	0	0	0	0	0	151.2	0	687	0	0	0	0	0	0	0	0	18.6	2.7	0	0	0	0	0	0	0	8	0	84.9	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.298	0	0	5.4	0	0	40.3	0	10.8	0	0	0	0	0	0	0	104.8	0	768.8	0	0	0	0	0	0	0	0	26.9	5.4	0	0	0	0	0	0	0	8.1	0	29.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.477	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	73.8	0	735	0	0	0	0	0	0	0	0	2.7	2.7	0	0	0	0	0	0	0	5.5	0	21.9	0	43.7	10.9	0	0	32.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.655	0	0	0	0	0	34.1	0	0	0	0	0	0	0	0	0	111	0	763.9	0	0	0	0	0	0	0	0	14.2	2.8	0	0	0	0	0	0	0	4.3	0	10	0	29.9	1.4	0	0	28.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.834	0	0	0	0	0	42.6	0	0	0	0	0	0	0	0	0	93.8	0	752.8	0	0	0	0	0	0	0	0	25.6	0	0	0	0	0	0	0	0	5.7	0	17	0	42.6	5.7	0	0	11.4	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.011	0	0	0	0	0	74.4	0	0	0	0	0	0	0	0	0	117.9	0	694.9	0	0	0	0	0	0	0	0	10.3	0	0	0	0	0	0	0	0	2.6	0	5.1	0	56.4	0	0	0	38.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.187	0	0	0	0	0	78.6	0	0	0	0	0	0	0	0	0	131.6	0	718.5	0	0	0	0	0	0	0	0	18.3	5.5	0	0	0	0	0	0	0	1.8	0	31.1	0	5.5	0	0	0	9.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.365	0	0	0	0	0	87.6	0	0	0	0	0	0	0	0	0	81.9	0	762.7	0	0	0	0	0	0	0	0	11.3	8.5	0	0	0	0	0	0	0	16.9	0	14.1	0	2.8	0	0	0	11.3	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2.545	0	0	0	0	0	64.7	0	0	2.7	0	0	0	0	0	0	113.2	0	749.3	0	0	0	0	0	0	0	0	10.8	2.7	0	0	0	0	0	0	0	8.1	0	10.8	0	18.9	0	0	0	18.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
