stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
140.5	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	2.49	0.00	0.00	0.00	0.00	0.00	0.00	12.47	0.00	229.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.46	9.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.49	0.00	605.99	0.00	0.00	0.00	0.00	0.00	24.94	2.49	24.94	0.00	0.00	2.49	27.43	0.00	7.48	0.00	0.00	0.00	0.00	0.00	9.98	9.98	0.00	0.00	0.00	0.00	0.00	4.99	0.00	0.00	0.00	0.00	0.00	0.00
145.5	0.00	0.00	4.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.31	0.00	303.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.31	9.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.00	524.89	6.79	0.00	0.00	0.00	0.00	47.51	0.00	11.31	0.00	2.26	0.00	15.84	0.00	18.10	0.00	0.00	0.00	0.00	11.31	13.57	0.00	0.00	0.00	0.00	0.00	0.00	6.79	0.00	0.00	0.00	0.00	0.00	0.00
150.5	0.00	0.00	6.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.75	0.00	201.31	0.00	0.00	0.00	0.00	0.00	2.19	0.00	0.00	10.94	2.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.19	0.00	658.64	0.00	0.00	0.00	2.19	0.00	30.63	2.19	19.69	0.00	0.00	0.00	15.32	0.00	6.56	0.00	0.00	0.00	0.00	2.19	10.94	0.00	0.00	0.00	0.00	0.00	0.00	17.51	0.00	0.00	0.00	0.00	0.00	0.00
155.5	0.00	0.00	12.20	0.00	0.00	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.00	0.00	0.00	31.71	0.00	292.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.32	9.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.76	0.00	492.68	0.00	0.00	0.00	0.00	0.00	31.71	4.88	14.63	4.88	4.88	0.00	29.27	2.44	12.20	0.00	0.00	0.00	0.00	4.88	9.76	2.44	0.00	0.00	0.00	0.00	0.00	19.51	0.00	0.00	0.00	0.00	0.00	0.00
160.5	0.00	0.00	12.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.26	0.00	341.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	2.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	420.51	0.00	0.00	0.00	0.00	0.00	56.41	5.13	43.59	0.00	2.56	0.00	38.46	0.00	12.82	0.00	0.00	0.00	0.00	10.26	17.95	2.56	0.00	0.00	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00	0.00	0.00
165.5	0.00	0.00	9.43	0.00	0.00	4.72	0.00	0.00	2.36	0.00	0.00	0.00	0.00	0.00	0.00	18.87	0.00	370.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16.51	4.72	0.00	0.00	0.00	2.36	0.00	0.00	0.00	0.00	0.00	431.60	0.00	0.00	0.00	0.00	0.00	44.81	7.08	28.30	0.00	2.36	0.00	21.23	0.00	7.08	0.00	0.00	0.00	0.00	7.08	4.72	0.00	0.00	0.00	0.00	0.00	0.00	16.51	0.00	0.00	0.00	0.00	0.00	0.00
170.5	0.00	0.00	17.41	0.00	0.00	0.00	0.00	0.00	4.98	0.00	0.00	0.00	0.00	0.00	0.00	12.44	0.00	340.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.36	4.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.98	0.00	375.62	2.49	0.00	0.00	0.00	0.00	104.48	9.95	19.90	4.98	4.98	0.00	9.95	0.00	12.44	0.00	0.00	0.00	0.00	9.95	14.93	0.00	0.00	0.00	0.00	0.00	0.00	17.41	0.00	0.00	0.00	0.00	0.00	0.00
175.5	0.00	0.00	5.71	0.00	0.00	0.00	0.00	0.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	411.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.43	8.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.71	0.00	254.29	8.57	0.00	0.00	0.00	0.00	160.00	5.71	28.57	0.00	5.71	0.00	0.00	0.00	8.57	0.00	0.00	0.00	0.00	5.71	17.14	0.00	0.00	0.00	0.00	0.00	0.00	45.71	0.00	0.00	0.00	0.00	0.00	0.00
180.5	0.00	2.58	28.35	0.00	0.00	0.00	0.00	0.00	2.58	0.00	0.00	0.00	0.00	0.00	0.00	33.51	0.00	381.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	18.04	2.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.58	0.00	213.92	0.00	0.00	0.00	0.00	0.00	126.29	15.46	92.78	0.00	2.58	0.00	20.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	28.35	5.15	0.00	0.00	0.00	0.00	0.00	23.20	0.00	0.00	0.00	0.00	0.00	0.00
185.5	0.00	2.59	7.77	0.00	0.00	5.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31.09	0.00	386.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.95	2.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.77	0.00	259.07	7.77	0.00	0.00	0.00	0.00	113.99	5.18	41.45	0.00	2.59	0.00	28.50	0.00	2.59	0.00	0.00	0.00	0.00	7.77	36.27	2.59	0.00	0.00	0.00	0.00	0.00	36.27	0.00	0.00	0.00	0.00	0.00	0.00
