stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	 Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
43	0	0	38.1	0	0	0	0	19.05	0	28.57	0	0	0	0	0	485.71	0	361.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.52	0	0	0	0	0	0	0	57.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	0	0	0	0	14.93	0	0	0	14.93	0	0	0	0	0	0	597.01	0	350.75	0	0	0	0	0	0	0	0	7.46	0	0	0	0	0	0	0	0	0	0	7.46	0	0	0	0	0	7.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	0	0	7.87	0	0	7.87	0	7.87	7.87	0	0	0	0	0	0	377.95	0	535.43	0	0	0	0	0	0	0	0	7.87	0	0	0	0	0	0	0	0	0	0	15.75	0	0	0	0	0	7.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	0	0	0	0	26.55	0	0	0	35.4	0	0	0	0	0	0	530.97	0	336.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.85	0	0	0	0	0	0	0	61.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	5.92	0	17.75	11.83	11.83	0	5.92	0	0	0	0	0	0	597.63	0	248.52	0	0	0	0	0	23.67	0	0	0	5.92	0	0	0	0	0	0	0	11.83	0	59.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	0	0	15.87	0	0	7.94	39.68	0	0	0	0	0	0	539.68	0	341.27	0	0	0	0	0	0	0	0	7.94	15.87	0	0	0	0	0	0	0	7.94	0	23.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	0	0	10.05	0	0	15.08	5.03	0	0	0	0	0	0	613.07	0	296.48	0	0	0	0	0	0	0	0	5.03	5.03	0	0	0	0	0	0	0	5.03	0	10.05	0	0	0	0	0	35.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57	0	0	0	0	55.12	15.75	0	47.24	47.24	0	0	0	0	0	0	456.69	0	330.71	0	0	0	0	0	0	0	0	15.75	0	0	0	0	0	0	0	0	7.87	0	15.75	0	0	0	0	0	0	0	0	0	0	0	7.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59	0	0	0	0	14.6	0	0	7.3	21.9	0	0	0	0	0	0	729.93	0	211.68	0	0	0	0	0	0	0	0	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61	0	0	0	0	21.28	21.28	21.28	0	21.28	0	0	0	0	0	0	468.09	0	170.21	0	0	0	0	0	0	0	0	42.55	0	0	0	0	0	0	0	0	21.28	0	191.49	0	0	0	0	0	21.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
