stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
21.5	0	2.14132762312634	2.14132762312634	0	2.14132762312634	445.396145610278	0	0	6.42398286937901	0	0	0	0	1.07066381156317	0	282.655246252677	0	248.394004282655	0	0	0	0	0	0	0	0	8.56531049250535	1.07066381156317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22.5	0	0	0	0	0	316.037735849057	0	0	7.07547169811321	0	0	0	0	4.71698113207547	0	290.094339622642	0	360.849056603774	0	0	0	0	0	0	0	0	14.1509433962264	4.71698113207547	0	0	0	0	0	0	0	2.35849056603774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23.5	0	2.17864923747277	2.17864923747277	0	0	379.084967320261	0	0	6.5359477124183	0	0	0	0	0	0	374.727668845316	0	215.686274509804	0	0	0	0	0	0	0	0	13.0718954248366	4.35729847494553	0	0	0	0	2.17864923747277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
24.5	0	3.7243947858473	0	0	0	439.478584729981	0	0	13.0353817504656	0	0	0	0	0	0	327.746741154562	0	178.77094972067	0	0	0	0	0	0	0	0	33.5195530726257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.7243947858473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25.5	0	0.944287063267233	1.88857412653447	0	0	536.355051935788	0	0	5.6657223796034	0	0	0	0	0	0	375.826251180359	0	58.5457979225685	0	0	0	0	0	0	0	0	15.1085930122757	3.77714825306893	0	0	0	0	0	0	0	1.88857412653447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26.5	0	0	2.37529691211401	0	0	579.57244655582	0	0	2.37529691211401	0	0	0	0	0	0	318.289786223278	0	61.7577197149644	0	0	0	0	0	0	0	0	26.1282660332542	7.12589073634204	0	0	0	0	0	0	0	2.37529691211401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27.5	0	0	11.7647058823529	0	0	623.529411764706	2.94117647058824	0	5.88235294117647	0	0	0	0	0	0	235.294117647059	0	85.2941176470588	0	0	0	0	0	0	0	0	23.5294117647059	11.7647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28.5	0	3.13479623824451	15.6739811912226	0	0	526.645768025078	0	0	3.13479623824451	0	0	0	0	9.40438871473354	0	238.244514106583	0	125.391849529781	0	0	0	0	0	0	0	0	18.8087774294671	40.7523510971787	0	0	0	0	0	0	0	18.8087774294671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29.5	0	2.91545189504373	17.4927113702624	0	0	472.303206997085	0	0	2.91545189504373	0	0	0	0	0	0	314.868804664723	0	125.36443148688	0	0	0	0	0	0	0	0	14.5772594752187	20.4081632653061	0	0	0	0	0	0	0	23.3236151603499	0	5.83090379008746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30.5	0	0	9.9009900990099	0	0	495.049504950495	0	0	3.3003300330033	0	0	0	0	9.9009900990099	0	303.630363036304	0	89.1089108910891	0	0	0	0	0	0	0	0	23.1023102310231	39.6039603960396	0	0	0	0	3.3003300330033	0	0	23.1023102310231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31.5	0	11.2359550561798	28.0898876404494	0	0	303.370786516854	0	0	0	0	0	0	0	11.2359550561798	0	252.808988764045	0	235.955056179775	0	0	0	0	0	0	0	0	5.61797752808989	67.4157303370787	0	0	0	5.61797752808989	0	0	0	73.0337078651685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.61797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
