stations	Aand	Atax	Btep	Bspo	Iacu	Ipal	Ipar	Ipat	Isph	Istr	Ipli	Ivel	Ijap	Lmac	Mcho	Nlab	Nrig	Ocen	Oisr	Ojan	Olon	Ogig	Pzoh	Pret	Smem	Sdel	Selo	Sram	Sbel	Sben	Sbul	Slaz	Smir	Sgra	Spac	Sspp	Tpel	Pdal	Stri	Imin	Imic	Ibre	Ekar	Bspp	Dubr	Peri	Lspp	Snep	Xxan	Squa	Pnud	Tapp	Tvar	Vcal	Vspi	Pame	Qcon	Psch	Parc	Pkof	Gymn	Eacu	Egra	Edel	Etra	Espp	Sste	Sbif	Cysa	Tvan	Dcha
3.738	0	0	3.000300030003	0	0	5.000500050005	0	0	0	0	0	0	0	0	0	19.001900190019	0	949.99499949995	0	0	0	0	0	0	0	0	2.000200020002	0	0	0	0	0	2.000200020002	0	0	0	0	10.00100010001	0	0	0	0	0	8.000800080008	0	0	0	0	0	1.000100010001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5.005	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	22	0	962	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6.272	0	1.000100010001	1.000100010001	0	0	7.1007100710071	0	0	0	0	0	0	0	0	0	15.1015101510151	0	966.796679667967	0	0	0	0	0	0	0	0	2.000200020002	0	0	0	0	0	2.000200020002	0	0	1.000100010001	0	4.000400040004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7.539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.8	0	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8.806	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	37.3	0	853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95.7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.073	0	0	8.3008300830083	0	0	40.5040504050405	0	0	0	0	0	0	0	0	0	408.540854085409	0	508.350835083508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.002600260026	0	8.3008300830083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.171	0	5.999400059994	5.999400059994	0	0	11.998800119988	0	0	5.999400059994	0	0	0	0	0	0	390.560943905609	0	545.445455454455	0	0	0	0	0	0	0	0	5.999400059994	0	0	0	0	0	0	0	0	0	0	27.997200279972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11.763	0	0	17.8017801780178	0	0	17.8017801780178	0	0	0	0	0	0	0	0	0	187.818781878188	0	746.174617461746	0	0	0	0	0	0	0	0	12.6012601260126	0	0	0	0	0	0	0	0	17.8017801780178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
